CountryID,Year,Month,Day,Latitude,Longitude,Altitude,Area,HostCultivar,GrowthStage,StemRustSeverity,StemRustIncidence,Binary disease presence,era5_t2m,era5_d2m,era5_tp,era5_ssrd,era5_t2m_lag1m,era5_d2m_lag1m,era5_tp_lag1m,era5_ssrd_lag1m,era5_t2m_lag2m,era5_d2m_lag2m,era5_tp_lag2m,era5_ssrd_lag2m,era5_rh,era5_rh_lag1m,ndvi,ndvi_lag1m
ET,2010,10,10,12.5545,39.3203,2461.0,1.0,Dashen,5,0,0,0,290.200439453125,280.305908203125,0.00019356535631231964,22863408.0,290.52392578125,284.776611328125,0.004105073865503073,21868280.0,289.7958984375,287.62109375,0.014246511273086071,19203914.0,52.107047189779635,68.96664249374628,0.42400000000000004,0.5179
ET,2010,10,10,12.5722,39.3128,2648.0,1.0,Dashen,6,0,0,0,290.200439453125,280.305908203125,0.00019356535631231964,22863408.0,290.52392578125,284.776611328125,0.004105073865503073,21868280.0,289.7958984375,287.62109375,0.014246511273086071,19203914.0,52.107047189779635,68.96664249374628,0.4164,0.528
ET,2010,10,11,7.4436,38.148,1918.0,0.5,HAR1685,5,1,1,1,292.202392578125,283.618408203125,0.0003583349462132901,23055754.0,290.33837890625,287.632080078125,0.0074027529917657375,18532324.0,290.3701171875,287.42578125,0.006125907879322767,17503796.0,57.47060003676175,84.10189787052084,0.6127,0.7178
ET,2010,10,11,7.5227,37.3028,2581.0,0.5,HAR607,4,1,1,1,288.438720703125,282.444580078125,0.0018882073927670717,22440064.0,287.44580078125,285.268798828125,0.008172084577381611,18587480.0,287.3798828125,285.158203125,0.010250511579215527,17243994.0,67.41991743766555,86.74971308068275,0.7244,0.7236
ET,2010,10,11,8.0252,38.0817,3068.0,0.15,HAR608,4,0,0,0,286.282470703125,277.729736328125,0.0012424655724316835,22766570.0,285.34619140625,283.587158203125,0.015172754414379597,18429332.0,285.5205078125,283.841796875,0.01377036701887846,16823024.0,56.10119933591694,88.9974427792963,0.7346,0.7668
ET,2010,10,11,12.2923,39.2127,2727.0,0.5,Local,6,0,0,0,289.231689453125,279.069580078125,0.0001359872694592923,23141606.0,289.50048828125,283.229736328125,0.004046810325235128,22003888.0,288.7490234375,286.6171875,0.018518727272748947,19420626.0,50.898942483091886,66.40052298189022,0.5227,0.6966
ET,2010,10,11,12.2952,39.1828,2437.0,0.5,Local,6,0,0,0,289.231689453125,279.069580078125,0.0001359872694592923,23141606.0,289.50048828125,283.229736328125,0.004046810325235128,22003888.0,288.7490234375,286.6171875,0.018518727272748947,19420626.0,50.898942483091886,66.40052298189022,0.42310000000000003,0.5630000000000001
ET,2010,10,11,12.3007,39.2406,2559.0,0.25,Dashen,5,0,0,0,289.231689453125,279.069580078125,0.0001359872694592923,23141606.0,289.50048828125,283.229736328125,0.004046810325235128,22003888.0,288.7490234375,286.6171875,0.018518727272748947,19420626.0,50.898942483091886,66.40052298189022,0.4048,0.5408000000000001
ET,2010,10,11,12.3024,39.15,1848.0,1.0,Local,6,1,1,1,288.227783203125,277.973876953125,8.582251757616177e-05,23061410.0,288.07666015625,282.704345703125,0.00544041907414794,21983644.0,287.6689453125,286.130859375,0.02154640480875969,19255296.0,50.3036554210794,70.22509088926206,0.47340000000000004,0.5967
ET,2010,10,11,12.3049,39.1637,2130.0,0.5,Local,6,1,1,1,289.231689453125,279.069580078125,0.0001359872694592923,23141606.0,289.50048828125,283.229736328125,0.004046810325235128,22003888.0,288.7490234375,286.6171875,0.018518727272748947,19420626.0,50.898942483091886,66.40052298189022,0.4122,0.46590000000000004
ET,2010,10,11,12.3054,39.2632,2718.0,0.5,Dashen,6,0,0,0,290.329345703125,280.163330078125,0.00018997417646460235,23220806.0,290.81103515625,283.649658203125,0.002600376959890127,22024960.0,289.7451171875,286.947265625,0.015125210396945477,19587596.0,51.18080230411829,62.844601317066946,0.46330000000000005,0.6001000000000001
ET,2010,10,11,12.3108,39.292,2491.0,2.0,Dashen,6,0,0,0,290.329345703125,280.163330078125,0.00018997417646460235,23220806.0,290.81103515625,283.649658203125,0.002600376959890127,22024960.0,289.7451171875,286.947265625,0.015125210396945477,19587596.0,51.18080230411829,62.844601317066946,0.5298,0.6301
ET,2010,10,11,13.2232,39.2531,2153.0,0.25,Improved,5,0,0,0,290.505126953125,280.155517578125,0.00016424732166342437,22447136.0,290.42822265625,284.870361328125,0.002943319734185934,21148316.0,290.3369140625,288.181640625,0.010521563701331615,17745488.0,50.58759409598606,69.81652376576025,0.4207,0.5547000000000001
ET,2010,10,11,13.2235,39.2518,2151.0,0.25,Improved,4,0,0,0,290.505126953125,280.155517578125,0.00016424732166342437,22447136.0,290.42822265625,284.870361328125,0.002943319734185934,21148316.0,290.3369140625,288.181640625,0.010521563701331615,17745488.0,50.58759409598606,69.81652376576025,0.4207,0.5547000000000001
ET,2010,10,11,13.2242,39.2516,2159.0,0.25,Local,5,0,0,0,290.505126953125,280.155517578125,0.00016424732166342437,22447136.0,290.42822265625,284.870361328125,0.002943319734185934,21148316.0,290.3369140625,288.181640625,0.010521563701331615,17745488.0,50.58759409598606,69.81652376576025,0.4207,0.5547000000000001
ET,2010,10,11,13.2267,39.2612,2213.0,0.13,HAR1685,5,0,0,0,290.505126953125,280.155517578125,0.00016424732166342437,22447136.0,290.42822265625,284.870361328125,0.002943319734185934,21148316.0,290.3369140625,288.181640625,0.010521563701331615,17745488.0,50.58759409598606,69.81652376576025,0.3839,0.48910000000000003
ET,2010,10,11,13.2277,39.2587,2188.0,0.25,Local,4,0,0,0,290.505126953125,280.155517578125,0.00016424732166342437,22447136.0,290.42822265625,284.870361328125,0.002943319734185934,21148316.0,290.3369140625,288.181640625,0.010521563701331615,17745488.0,50.58759409598606,69.81652376576025,0.3839,0.48910000000000003
ET,2010,10,11,13.2299,39.2619,2206.0,0.0,Local,4,0,0,0,290.505126953125,280.155517578125,0.00016424732166342437,22447136.0,290.42822265625,284.870361328125,0.002943319734185934,21148316.0,290.3369140625,288.181640625,0.010521563701331615,17745488.0,50.58759409598606,69.81652376576025,0.3839,0.48910000000000003
ET,2010,10,11,13.2323,39.2652,2219.0,0.25,Local,5,0,0,0,290.505126953125,280.155517578125,0.00016424732166342437,22447136.0,290.42822265625,284.870361328125,0.002943319734185934,21148316.0,290.3369140625,288.181640625,0.010521563701331615,17745488.0,50.58759409598606,69.81652376576025,0.3839,0.48910000000000003
ET,2010,10,11,13.243,39.2746,2270.0,0.25,Local,5,0,0,0,290.505126953125,280.155517578125,0.00016424732166342437,22447136.0,290.42822265625,284.870361328125,0.002943319734185934,21148316.0,290.3369140625,288.181640625,0.010521563701331615,17745488.0,50.58759409598606,69.81652376576025,0.3804,0.4837
ET,2010,10,11,13.2752,39.2885,2255.0,0.13,Improved,4,1,1,1,289.612548828125,279.007080078125,0.00016885923105292022,22613908.0,289.45361328125,283.942626953125,0.0031556016765534878,21053748.0,289.5380859375,287.505859375,0.011282051913440228,17582600.0,49.46348121033153,69.84370146909842,0.46630000000000005,0.5386000000000001
ET,2010,10,11,13.5235,39.5033,2014.0,0.13,Local,4,0,0,0,290.688720703125,280.270751953125,0.00017353819566778839,22962284.0,290.86767578125,284.579345703125,0.0027275956235826015,21153156.0,290.2958984375,288.0390625,0.01342365425080061,17956332.0,50.4005921011577,66.61092882928679,0.47440000000000004,0.6009
ET,2010,10,12,12.2821,39.3127,2377.0,1.0,Dashen,6,0,0,0,290.329345703125,280.163330078125,0.00018997417646460235,23220806.0,290.81103515625,283.649658203125,0.002600376959890127,22024960.0,289.7451171875,286.947265625,0.015125210396945477,19587596.0,51.18080230411829,62.844601317066946,0.445,0.5435
ET,2010,10,12,12.3242,39.3057,2490.0,6.0,KBG01,6,0,0,0,290.329345703125,280.163330078125,0.00018997417646460235,23220806.0,290.81103515625,283.649658203125,0.002600376959890127,22024960.0,289.7451171875,286.947265625,0.015125210396945477,19587596.0,51.18080230411829,62.844601317066946,0.5558000000000001,0.6787000000000001
ET,2010,10,12,12.3434,39.2849,2461.0,-999.99,Dashen,6,0,0,0,290.329345703125,280.163330078125,0.00018997417646460235,23220806.0,290.81103515625,283.649658203125,0.002600376959890127,22024960.0,289.7451171875,286.947265625,0.015125210396945477,19587596.0,51.18080230411829,62.844601317066946,0.497,0.5823
ET,2010,10,12,12.3522,39.3206,2467.0,1.0,Dashen,6,0,0,0,290.915283203125,280.729736328125,0.00015225933748297393,23144612.0,291.29736328125,284.618408203125,0.0031514442525804043,22007116.0,290.1474609375,287.64453125,0.01523760985583067,19524826.0,51.26935576864424,65.00110697795947,0.46080000000000004,0.6168
ET,2010,10,12,12.3828,39.3203,2563.0,1.0,Dashen,6,0,0,0,290.915283203125,280.729736328125,0.00015225933748297393,23144612.0,291.29736328125,284.618408203125,0.0031514442525804043,22007116.0,290.1474609375,287.64453125,0.01523760985583067,19524826.0,51.26935576864424,65.00110697795947,0.43220000000000003,0.5927
ET,2010,10,13,12.2051,39.2231,2237.0,0.5,Local,5,1,2,1,285.399658203125,275.452392578125,0.0001647539611440152,23098952.0,285.52392578125,279.204345703125,0.0037597096525132656,21935608.0,285.3583984375,283.193359375,0.019867490977048874,19311846.0,50.61971681366477,65.32297431686818,0.4531,0.6062000000000001
ET,2010,10,13,12.2151,39.2707,2133.0,0.25,Local,6,0,0,0,286.591064453125,276.796142578125,0.0002447061415296048,23194608.0,287.00244140625,279.854736328125,0.002255117055028677,21982764.0,286.6396484375,283.724609375,0.015473823063075542,19520370.0,51.49603671564601,62.026070396717685,0.4692,0.6225
ET,2010,10,13,12.2157,39.2441,2512.0,2.0,Local,6,0,0,0,285.399658203125,275.452392578125,0.0001647539611440152,23098952.0,285.52392578125,279.204345703125,0.0037597096525132656,21935608.0,285.3583984375,283.193359375,0.019867490977048874,19311846.0,50.61971681366477,65.32297431686818,0.46190000000000003,0.5458000000000001
ET,2010,10,13,12.2334,39.3425,1494.0,0.5,Dashen,6,2,3,1,286.591064453125,276.796142578125,0.0002447061415296048,23194608.0,287.00244140625,279.854736328125,0.002255117055028677,21982764.0,286.6396484375,283.724609375,0.015473823063075542,19520370.0,51.49603671564601,62.026070396717685,0.5045000000000001,0.5592
ET,2010,10,13,12.2508,39.3323,1588.0,0.5,Dashen,6,1,3,1,290.329345703125,280.163330078125,0.00018997417646460235,23220806.0,290.81103515625,283.649658203125,0.002600376959890127,22024960.0,289.7451171875,286.947265625,0.015125210396945477,19587596.0,51.18080230411829,62.844601317066946,0.4944,0.5679000000000001
ET,2010,10,13,12.3012,39.4554,1719.0,0.25,Dashen,6,1,3,1,293.309814453125,280.542236328125,0.0001824863429646939,23085842.0,293.42822265625,283.477783203125,0.0008601745939813554,22086820.0,292.5244140625,287.330078125,0.007752444129437208,19910038.0,43.58536209331708,52.758788216129076,0.4389,0.5328
ET,2010,10,13,12.3013,39.4554,1722.0,0.25,Dashen,5,0,0,0,293.309814453125,280.542236328125,0.0001824863429646939,23085842.0,293.42822265625,283.477783203125,0.0008601745939813554,22086820.0,292.5244140625,287.330078125,0.007752444129437208,19910038.0,43.58536209331708,52.758788216129076,0.4389,0.5328
